date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:06:26	75332/75332	---MCZ	200	added ('OK')	font/ttf	etag:W/%2273017da-12644-54cccb5a3bf00%22	https://yanderesimulator.com/dist/fonts/futura-condensed.ttf	D:/Documents/fard/yanderedev/yanderesimulator.com/dist/fonts/futura-condensed.ttf	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:26	43863/43863	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/journo.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/journo.png	(from https://yanderesimulator.com/characters/)
00:06:26	42391/42391	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/mother.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/mother.png	(from https://yanderesimulator.com/characters/)
00:06:26	33083/33083	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/yandere-kun-normal.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/yandere-kun-normal.png	(from https://yanderesimulator.com/characters/)
00:06:27	73558/73558	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/founder.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/founder.png	(from https://yanderesimulator.com/characters/)
00:06:27	25361/25361	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/ceo.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/ceo.png	(from https://yanderesimulator.com/characters/)
00:06:27	50761/50761	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/aunt.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/aunt.png	(from https://yanderesimulator.com/characters/)
00:06:27	268380/268380	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2273017d9-4185c-54cccb5a3bf00%22	https://yanderesimulator.com/dist/fonts/futura-condensed.svg	D:/Documents/fard/yanderedev/yanderesimulator.com/dist/fonts/futura-condensed.svg	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:28	34343/34343	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/art-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/art-leader.png	(from https://yanderesimulator.com/characters/)
00:06:28	38488/38488	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/wife.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/wife.png	(from https://yanderesimulator.com/characters/)
00:06:28	25060/25060	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/brother.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/brother.png	(from https://yanderesimulator.com/characters/)
00:06:28	82318/82318	---M--	200	added ('OK')	image/jpeg	etag:%2273022fc-1418e-5a15b5340b46a%22	https://yanderesimulator.com/img/home/video-poster.jpg	D:/Documents/fard/yanderedev/yanderesimulator.com/img/home/video-poster.jpg	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:28	49591/49591	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/martial-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/martial-leader.png	(from https://yanderesimulator.com/characters/)
00:06:28	38652/38652	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/gardening-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/gardening-leader.png	(from https://yanderesimulator.com/characters/)
00:06:28	32027/32027	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/gaming-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/gaming-leader.png	(from https://yanderesimulator.com/characters/)
00:06:29	375055/375055	---M--	200	added ('OK')	image/png	etag:%227302300-5b90f-5a15b534246c3%22	https://yanderesimulator.com/img/home/school-front.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/home/school-front.png	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:29	1050/1050	---M-Z	200	added ('OK')	image/svg+xml	etag:%2273017f9-41a-56b16cfb8ca80-gzip%22	https://yanderesimulator.com/dist/images/letter-tiles.svg	D:/Documents/fard/yanderedev/yanderesimulator.com/dist/images/letter-tiles.svg	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:29	44722/44722	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/music-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/music-leader.png	(from https://yanderesimulator.com/characters/)
00:06:29	52278/52278	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/science-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/science-leader.png	(from https://yanderesimulator.com/characters/)
00:06:29	29191/29191	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/photography-leader.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/photography-leader.png	(from https://yanderesimulator.com/characters/)
00:06:29	184275/184275	---M--	200	added ('OK')	image/png	etag:%227302303-2cfd3-5a15b5344e2bc%22	https://yanderesimulator.com/img/home/tree.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/home/tree.png	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:29	34947/34947	---M--	200	added ('OK')	image/jpeg	etag:%2273022fb-8883-5a15b5340a8b2%22	https://yanderesimulator.com/img/home/video-poster-portrait.jpg	D:/Documents/fard/yanderedev/yanderesimulator.com/img/home/video-poster-portrait.jpg	(from https://yanderesimulator.com/dist/css/style.min.css)
00:06:30	32204/32204	URF---	200	added ('OK%20(cached)')	image/png		https://yanderesimulator.com/img/characters/obstacle.png	D:/Documents/fard/yanderedev/yanderesimulator.com/img/characters/obstacle.png	(from https://yanderesimulator.com/characters/)
00:06:30	11877/11877	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2273017f5-2e65-56aa087f75c00%22	https://yanderesimulator.com/dist/images/heart-tiles.svg	D:/Documents/fard/yanderedev/yanderesimulator.com/dist/images/heart-tiles.svg	(from https://yanderesimulator.com/dist/css/style.min.css)
